AREA,SUB AREA,AGE GROUP,SEASON,WEEK,PERCENT P&I,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,TOTAL DEATHS,PERCENT COMPLETE
State,Idaho,All,2012-13,39,7.3,0,17,234,null
State,Illinois,All,2012-13,1,10.6,20,165,"1,749",null
State,Illinois,All,2012-13,2,11.6,43,243,"2,467",null
State,Illinois,All,2012-13,3,12.8,34,284,"2,483",null
State,Illinois,All,2012-13,4,11.2,21,237,"2,312",null
State,Illinois,All,2012-13,5,10.3,15,221,"2,282",null
State,Illinois,All,2012-13,6,8.4,6,177,"2,172",null
State,Illinois,All,2012-13,7,9,3,189,"2,139",null
State,Illinois,All,2012-13,8,8,2,165,"2,083",null
State,Illinois,All,2012-13,9,8.3,3,172,"2,106",null
State,Illinois,All,2012-13,10,8,4,155,"1,983",null
State,Illinois,All,2012-13,11,8.2,3,165,"2,049",null
State,Illinois,All,2012-13,12,8.6,3,172,"2,027",null
State,Illinois,All,2012-13,13,8.4,2,177,"2,143",null
State,Illinois,All,2012-13,14,8.1,1,167,"2,085",null
State,Illinois,All,2012-13,15,7.3,1,140,"1,921",null
State,Illinois,All,2012-13,16,7.6,5,143,"1,947",null
State,Illinois,All,2012-13,17,6.1,0,114,"1,873",null
State,Illinois,All,2012-13,18,8.4,1,166,"1,994",null
State,Illinois,All,2012-13,19,6.2,0,114,"1,838",null
State,Illinois,All,2012-13,20,6.8,0,132,"1,930",null
State,Illinois,All,2012-13,21,6.8,2,124,"1,856",null
State,Illinois,All,2012-13,22,7.2,2,130,"1,831",null
State,Illinois,All,2012-13,23,6.5,0,118,"1,802",null
State,Illinois,All,2012-13,24,7.6,0,139,"1,839",null
State,Illinois,All,2012-13,25,7.5,1,141,"1,893",null
State,Illinois,All,2012-13,26,5.9,0,107,"1,814",null
State,Illinois,All,2012-13,27,6.7,0,123,"1,826",null
State,Illinois,All,2012-13,28,5.5,0,97,"1,767",null
State,Illinois,All,2012-13,29,6.7,1,132,"1,975",null
State,Illinois,All,2012-13,30,7.5,0,139,"1,846",null
State,Illinois,All,2012-13,31,6.7,0,126,"1,870",null
State,Illinois,All,2012-13,32,6.8,1,123,"1,833",null
State,Illinois,All,2012-13,33,6.9,0,124,"1,796",null
State,Illinois,All,2012-13,34,7.8,0,145,"1,864",null
State,Illinois,All,2012-13,35,6.6,0,126,"1,895",null
State,Illinois,All,2012-13,36,6.5,0,115,"1,770",null
State,Illinois,All,2012-13,37,7.3,1,126,"1,734",null
State,Illinois,All,2012-13,38,6.6,0,125,"1,894",null
State,Illinois,All,2012-13,39,6.4,1,121,"1,892",null
State,Indiana,All,2012-13,1,10.6,5,108,"1,067",null
State,Indiana,All,2012-13,2,13.3,18,179,"1,479",null
State,Indiana,All,2012-13,3,11.6,14,151,"1,417",null
State,Indiana,All,2012-13,4,12.6,12,154,"1,316",null
State,Indiana,All,2012-13,5,10.4,12,128,"1,351",null
State,Indiana,All,2012-13,6,11.3,11,139,"1,324",null
State,Indiana,All,2012-13,7,9.5,5,112,"1,233",null
State,Indiana,All,2012-13,8,10.2,4,121,"1,231",null
State,Indiana,All,2012-13,9,8.2,8,93,"1,239",null
State,Indiana,All,2012-13,10,8.5,1,109,"1,296",null
State,Indiana,All,2012-13,11,10.2,1,131,"1,291",null
State,Indiana,All,2012-13,12,8.3,5,99,"1,248",null
State,Indiana,All,2012-13,13,8.7,2,97,"1,140",null
State,Indiana,All,2012-13,14,9.1,2,109,"1,222",null
State,Indiana,All,2012-13,15,8.4,0,99,"1,177",null
State,Indiana,All,2012-13,16,9.3,0,103,"1,113",null
State,Indiana,All,2012-13,17,8.8,0,96,"1,091",null
State,Indiana,All,2012-13,18,8.5,1,93,"1,106",null
State,Indiana,All,2012-13,19,7.8,0,90,"1,149",null
State,Indiana,All,2012-13,20,7.6,0,86,"1,129",null
State,Indiana,All,2012-13,21,8.1,0,86,"1,057",null
State,Indiana,All,2012-13,22,5.9,0,63,"1,067",null
State,Indiana,All,2012-13,23,7.8,0,85,"1,090",null
State,Indiana,All,2012-13,24,8.4,0,95,"1,127",null
State,Indiana,All,2012-13,25,7.3,1,77,"1,072",null
State,Indiana,All,2012-13,26,7.7,0,83,"1,078",null
State,Indiana,All,2012-13,27,7.5,0,76,"1,018",null
State,Indiana,All,2012-13,28,7,0,79,"1,122",null
State,Indiana,All,2012-13,29,6.9,0,73,"1,053",null
State,Indiana,All,2012-13,30,7.2,0,76,"1,054",null
State,Indiana,All,2012-13,31,7.2,0,81,"1,130",null
State,Indiana,All,2012-13,32,6.2,0,66,"1,066",null
State,Indiana,All,2012-13,33,7.1,0,79,"1,112",null
State,Indiana,All,2012-13,34,7.3,0,79,"1,075",null
State,Indiana,All,2012-13,35,5.4,0,60,"1,120",null
State,Indiana,All,2012-13,36,6.2,0,64,"1,029",null
State,Indiana,All,2012-13,37,7.9,0,83,"1,054",null
State,Indiana,All,2012-13,38,6.9,0,77,"1,122",null
State,Indiana,All,2012-13,39,7,0,79,"1,129",null
State,Iowa,All,2012-13,1,13.1,8,60,518,null
State,Iowa,All,2012-13,2,13,12,83,732,null
State,Iowa,All,2012-13,3,11.1,14,66,722,null
State,Iowa,All,2012-13,4,11.5,9,68,667,null
State,Iowa,All,2012-13,5,11.6,10,61,610,null
State,Iowa,All,2012-13,6,9.4,7,48,585,null
State,Iowa,All,2012-13,7,11.3,1,69,617,null
State,Iowa,All,2012-13,8,10.9,6,57,576,null
State,Iowa,All,2012-13,9,9.6,2,55,593,null
State,Iowa,All,2012-13,10,9.8,3,54,582,null
State,Iowa,All,2012-13,11,10.4,2,58,576,null
State,Iowa,All,2012-13,12,8.7,1,49,578,null
State,Iowa,All,2012-13,13,11,2,63,593,null
State,Iowa,All,2012-13,14,10.2,1,54,540,null
State,Iowa,All,2012-13,15,8.1,0,42,516,null
State,Iowa,All,2012-13,16,7.3,0,37,505,null
State,Iowa,All,2012-13,17,6.5,0,35,538,null
State,Iowa,All,2012-13,18,7.3,0,39,535,null
State,Iowa,All,2012-13,19,8.2,1,44,547,null
State,Iowa,All,2012-13,20,10.1,0,53,527,null
State,Iowa,All,2012-13,21,6.6,0,34,519,null
State,Iowa,All,2012-13,22,6.6,0,35,530,null
State,Iowa,All,2012-13,23,8.3,0,44,531,null
State,Iowa,All,2012-13,24,7.5,0,39,520,null
State,Iowa,All,2012-13,25,7.1,0,34,481,null
State,Iowa,All,2012-13,26,5.4,0,26,482,null
State,Iowa,All,2012-13,27,4.8,0,24,495,null
State,Iowa,All,2012-13,28,6.6,0,31,473,null
State,Iowa,All,2012-13,29,8.4,0,41,491,null
State,Iowa,All,2012-13,30,6.3,0,30,478,null
State,Iowa,All,2012-13,31,8.3,0,40,483,null
State,Iowa,All,2012-13,32,7.4,0,37,497,null
State,Iowa,All,2012-13,33,5.8,0,30,517,null
State,Iowa,All,2012-13,34,7.1,0,38,538,null
State,Iowa,All,2012-13,35,5.9,0,30,511,null
State,Iowa,All,2012-13,36,6,0,32,529,null
State,Iowa,All,2012-13,37,5.1,0,27,531,null
State,Iowa,All,2012-13,38,6,0,32,537,null
State,Iowa,All,2012-13,39,7.5,1,37,504,null
State,Kansas,All,2012-13,1,7.7,3,31,442,null
State,Kansas,All,2012-13,2,10.3,8,56,621,null
State,Kansas,All,2012-13,3,14.1,15,74,633,null
State,Kansas,All,2012-13,4,12.3,8,65,594,null
State,Kansas,All,2012-13,5,12.4,12,62,596,null
State,Kansas,All,2012-13,6,8.5,1,46,553,null
State,Kansas,All,2012-13,7,10.5,3,53,531,null
State,Kansas,All,2012-13,8,9.4,4,47,541,null
State,Kansas,All,2012-13,9,8.3,5,40,542,null
State,Kansas,All,2012-13,10,9.7,5,49,554,null
State,Kansas,All,2012-13,11,7.8,1,37,489,null
State,Kansas,All,2012-13,12,8,2,36,475,null
State,Kansas,All,2012-13,13,6.6,0,32,482,null
State,Kansas,All,2012-13,14,6.6,0,35,533,null
State,Kansas,All,2012-13,15,5.3,0,24,453,null
State,Kansas,All,2012-13,16,3.6,0,17,466,null
State,Kansas,All,2012-13,17,10.4,0,43,414,null
State,Kansas,All,2012-13,18,3.7,0,16,436,null
State,Kansas,All,2012-13,19,4.6,0,22,475,null
State,Kansas,All,2012-13,20,7,0,29,417,null
State,Kansas,All,2012-13,21,7.6,0,35,462,null
State,Kansas,All,2012-13,22,8.4,0,37,441,null
State,Kansas,All,2012-13,23,7.8,0,37,474,null
State,Kansas,All,2012-13,24,7.4,0,34,457,null
State,Kansas,All,2012-13,25,8.4,0,38,452,null
State,Kansas,All,2012-13,26,4.8,0,20,419,null
State,Kansas,All,2012-13,27,5.8,0,27,466,null
State,Kansas,All,2012-13,28,7.5,0,34,453,null
State,Kansas,All,2012-13,29,5.2,0,23,442,null
State,Kansas,All,2012-13,30,5.4,0,25,460,null
State,Kansas,All,2012-13,31,6.9,0,31,448,null
State,Kansas,All,2012-13,32,8.2,0,37,450,null
State,Kansas,All,2012-13,33,8.1,0,32,394,null
State,Kansas,All,2012-13,34,6.9,0,34,490,null
State,Kansas,All,2012-13,35,7.4,0,34,458,null
State,Kansas,All,2012-13,36,8.9,0,42,472,null
State,Kansas,All,2012-13,37,7.3,0,31,422,null
State,Kansas,All,2012-13,38,8.1,0,38,467,null
State,Kansas,All,2012-13,39,7.5,0,35,466,null
State,Kentucky,All,2012-13,1,11.2,3,73,676,null
State,Kentucky,All,2012-13,2,11.8,13,103,984,null
State,Kentucky,All,2012-13,3,11.4,7,105,986,null
State,Kentucky,All,2012-13,4,11.3,9,98,950,null
State,Kentucky,All,2012-13,5,9.1,2,79,893,null
State,Kentucky,All,2012-13,6,9.6,5,87,963,null
State,Kentucky,All,2012-13,7,11.3,1,102,913,null
State,Kentucky,All,2012-13,8,8.7,3,79,938,null
State,Kentucky,All,2012-13,9,8.1,0,76,934,null
State,Kentucky,All,2012-13,10,10.3,5,89,914,null
State,Kentucky,All,2012-13,11,10.3,5,94,957,null
State,Kentucky,All,2012-13,12,10,4,80,841,null
State,Kentucky,All,2012-13,13,8.4,4,68,862,null
State,Kentucky,All,2012-13,14,9.3,4,78,886,null
State,Kentucky,All,2012-13,15,11,0,93,849,null
State,Kentucky,All,2012-13,16,8.5,0,72,852,null
State,Kentucky,All,2012-13,17,8.1,0,69,851,null
State,Kentucky,All,2012-13,18,7.8,1,61,799,null
State,Kentucky,All,2012-13,19,8.5,0,71,837,null
State,Kentucky,All,2012-13,20,8.1,0,65,806,null
State,Kentucky,All,2012-13,21,8,0,61,763,null
State,Kentucky,All,2012-13,22,8.8,0,69,781,null
State,Kentucky,All,2012-13,23,7.3,0,60,824,null
State,Kentucky,All,2012-13,24,8.3,0,65,786,null
State,Kentucky,All,2012-13,25,7.9,0,63,802,null
State,Kentucky,All,2012-13,26,7.3,0,56,768,null
State,Kentucky,All,2012-13,27,8,0,63,784,null
State,Kentucky,All,2012-13,28,7,0,54,770,null
State,Kentucky,All,2012-13,29,7.7,0,59,770,null
State,Kentucky,All,2012-13,30,7.8,0,61,779,null
State,Kentucky,All,2012-13,31,7.9,0,62,782,null
State,Kentucky,All,2012-13,32,6.2,0,51,822,null
State,Kentucky,All,2012-13,33,7.7,0,59,764,null
State,Kentucky,All,2012-13,34,7.6,0,59,777,null
State,Kentucky,All,2012-13,35,6,0,46,764,null
State,Kentucky,All,2012-13,36,7.7,0,60,782,null
State,Kentucky,All,2012-13,37,7.5,0,60,800,null
State,Kentucky,All,2012-13,38,7.6,0,59,775,null
State,Kentucky,All,2012-13,39,6.8,0,54,799,null
State,Louisiana,All,2012-13,1,9.5,1,61,652,null
State,Louisiana,All,2012-13,2,9,4,91,"1,053",null
State,Louisiana,All,2012-13,3,7.2,3,69,995,null
State,Louisiana,All,2012-13,4,8.8,3,79,933,null
State,Louisiana,All,2012-13,5,6.3,1,50,811,null
State,Louisiana,All,2012-13,6,5.7,3,48,890,null
State,Louisiana,All,2012-13,7,7.5,0,66,879,null
State,Louisiana,All,2012-13,8,7.3,1,60,836,null
State,Louisiana,All,2012-13,9,6.7,0,56,841,null
State,Louisiana,All,2012-13,10,6,1,54,920,null
State,Louisiana,All,2012-13,11,6.5,1,56,878,null
State,Louisiana,All,2012-13,12,6.4,1,57,907,null
State,Louisiana,All,2012-13,13,7.1,0,60,848,null
State,Louisiana,All,2012-13,14,4.9,0,43,871,null
State,Louisiana,All,2012-13,15,6,0,49,821,null
State,Louisiana,All,2012-13,16,5.4,0,43,790,null
State,Louisiana,All,2012-13,17,6.9,1,60,878,null
State,Louisiana,All,2012-13,18,4.3,0,35,811,null
State,Louisiana,All,2012-13,19,4.7,0,36,766,null
State,Louisiana,All,2012-13,20,4.6,0,36,791,null
State,Louisiana,All,2012-13,21,5.7,0,47,829,null
State,Louisiana,All,2012-13,22,6.2,0,48,777,null
State,Louisiana,All,2012-13,23,5,0,39,774,null
State,Louisiana,All,2012-13,24,5.1,0,40,792,null
State,Louisiana,All,2012-13,25,5.6,0,43,773,null
State,Louisiana,All,2012-13,26,4.8,0,37,763,null
State,Louisiana,All,2012-13,27,5.8,0,45,777,null
State,Louisiana,All,2012-13,28,4.2,0,34,801,null
State,Louisiana,All,2012-13,29,4.4,0,34,766,null
State,Louisiana,All,2012-13,30,4.7,0,33,709,null
State,Louisiana,All,2012-13,31,4.1,0,32,786,null
State,Louisiana,All,2012-13,32,4.9,0,38,776,null
State,Louisiana,All,2012-13,33,4.7,0,36,765,null
State,Louisiana,All,2012-13,34,5.5,0,44,798,null
State,Louisiana,All,2012-13,35,3.9,0,30,775,null
State,Louisiana,All,2012-13,36,6.5,0,53,813,null
State,Louisiana,All,2012-13,37,3.9,0,29,750,null
State,Louisiana,All,2012-13,38,5.2,0,41,787,null
State,Louisiana,All,2012-13,39,4.9,0,39,797,null
State,Maine,All,2012-13,1,13.9,6,27,238,null
State,Maine,All,2012-13,2,14.4,12,37,340,null
State,Maine,All,2012-13,3,14.2,10,37,332,null
State,Maine,All,2012-13,4,11.6,8,30,328,null
State,Maine,All,2012-13,5,14.1,7,37,313,null
State,Maine,All,2012-13,6,6.4,2,16,282,null
State,Maine,All,2012-13,7,9.9,5,25,304,null
State,Maine,All,2012-13,8,8.8,1,22,261,null
State,Maine,All,2012-13,9,7.5,1,18,254,null
State,Maine,All,2012-13,10,7.4,1,18,257,null
State,Maine,All,2012-13,11,6,0,17,281,null
State,Maine,All,2012-13,12,8.6,0,22,257,null
State,Maine,All,2012-13,13,7.6,0,20,264,null
State,Maine,All,2012-13,14,4.5,0,11,245,null
State,Maine,All,2012-13,15,7.4,0,21,282,null
State,Maine,All,2012-13,16,7,0,19,272,null
State,Maine,All,2012-13,17,8.5,0,22,258,null
State,Maine,All,2012-13,18,7.2,0,17,237,null
State,Maine,All,2012-13,19,5.7,0,15,262,null
State,Maine,All,2012-13,20,3.3,0,8,239,null
State,Maine,All,2012-13,21,9.6,0,22,229,null
State,Maine,All,2012-13,22,4.7,0,11,232,null
State,Maine,All,2012-13,23,4.9,0,12,246,null
State,Maine,All,2012-13,24,7.8,0,19,244,null
State,Maine,All,2012-13,25,7,0,16,229,null
State,Maine,All,2012-13,26,6.2,0,15,243,null
State,Maine,All,2012-13,27,5.8,0,14,241,null
State,Maine,All,2012-13,28,7.3,0,19,262,null
State,Maine,All,2012-13,29,3.8,0,10,261,null
State,Maine,All,2012-13,30,7.1,0,16,225,null
State,Maine,All,2012-13,31,5.4,0,13,241,null
State,Maine,All,2012-13,32,3.4,0,9,267,null
State,Maine,All,2012-13,33,5,0,13,259,null
State,Maine,All,2012-13,34,7.3,0,19,259,null
State,Maine,All,2012-13,35,8.9,0,21,235,null
State,Maine,All,2012-13,36,6.9,0,18,260,null
State,Maine,All,2012-13,37,6.7,0,16,238,null
State,Maine,All,2012-13,38,6.1,0,14,229,null
State,Maine,All,2012-13,39,5.1,1,11,235,null
State,Maryland,All,2012-13,1,11.1,4,79,747,null
State,Maryland,All,2012-13,2,11.6,13,112,"1,078",null
State,Maryland,All,2012-13,3,12.1,17,112,"1,064",null
State,Maryland,All,2012-13,4,10.5,8,102,"1,051",null
State,Maryland,All,2012-13,5,9.4,6,90,"1,025",null
State,Maryland,All,2012-13,6,10.1,3,92,944,null
State,Maryland,All,2012-13,7,9.6,5,91,"1,001",null
State,Maryland,All,2012-13,8,9.9,1,92,944,null
State,Maryland,All,2012-13,9,8.5,0,78,916,null
State,Maryland,All,2012-13,10,10.6,0,102,961,null
State,Maryland,All,2012-13,11,8.6,1,79,932,null
State,Maryland,All,2012-13,12,7.4,4,64,921,null
State,Maryland,All,2012-13,13,8.1,1,74,931,null
State,Maryland,All,2012-13,14,8.7,1,74,867,null
State,Maryland,All,2012-13,15,6.6,1,60,930,null
State,Maryland,All,2012-13,16,6.7,2,55,852,null
State,Maryland,All,2012-13,17,7.9,0,62,787,null
State,Maryland,All,2012-13,18,8.8,0,75,856,null
State,Maryland,All,2012-13,19,7.5,0,62,831,null
State,Maryland,All,2012-13,20,7.6,0,63,824,null
State,Maryland,All,2012-13,21,8.5,0,71,836,null
State,Maryland,All,2012-13,22,6.5,0,55,844,null
State,Maryland,All,2012-13,23,7.7,0,62,806,null
State,Maryland,All,2012-13,24,5.8,0,47,812,null
State,Maryland,All,2012-13,25,8.9,0,79,890,null
State,Maryland,All,2012-13,26,8,0,65,811,null
State,Maryland,All,2012-13,27,6.1,0,48,788,null
State,Maryland,All,2012-13,28,7.8,0,63,805,null
State,Maryland,All,2012-13,29,7.4,0,65,883,null
State,Maryland,All,2012-13,30,4.9,0,40,809,null
State,Maryland,All,2012-13,31,5.6,0,45,800,null
State,Maryland,All,2012-13,32,7.4,0,60,814,null
State,Maryland,All,2012-13,33,7.1,0,55,774,null
State,Maryland,All,2012-13,34,7.2,0,57,795,null
State,Maryland,All,2012-13,35,5.9,0,44,741,null
State,Maryland,All,2012-13,36,6.2,0,53,850,null
State,Maryland,All,2012-13,37,5.8,0,48,834,null
State,Maryland,All,2012-13,38,7.9,0,65,821,null
State,Maryland,All,2012-13,39,5.9,0,50,851,null
State,Massachusetts,All,2012-13,1,15.7,20,135,988,null
State,Massachusetts,All,2012-13,2,15,25,179,"1,357",null
State,Massachusetts,All,2012-13,3,15.2,20,175,"1,282",null
State,Massachusetts,All,2012-13,4,12.7,17,146,"1,279",null
State,Massachusetts,All,2012-13,5,12.3,14,143,"1,278",null
State,Massachusetts,All,2012-13,6,10.4,3,118,"1,169",null
State,Massachusetts,All,2012-13,7,10.3,7,123,"1,262",null
State,Massachusetts,All,2012-13,8,9.7,7,101,"1,119",null
State,Massachusetts,All,2012-13,9,10.1,3,104,"1,061",null
State,Massachusetts,All,2012-13,10,8.6,1,87,"1,021",null
State,Massachusetts,All,2012-13,11,10.4,0,107,"1,030",null
State,Massachusetts,All,2012-13,12,7.2,1,78,"1,103",null
State,Massachusetts,All,2012-13,13,8.7,1,92,"1,069",null
State,Massachusetts,All,2012-13,14,9.2,0,97,"1,055",null
State,Massachusetts,All,2012-13,15,10.7,2,116,"1,105",null
State,Massachusetts,All,2012-13,16,9.5,1,97,"1,037",null
State,Massachusetts,All,2012-13,17,9.6,1,100,"1,050",null
State,Massachusetts,All,2012-13,18,8.2,0,84,"1,020",null
State,Massachusetts,All,2012-13,19,9.8,0,95,966,null
State,Massachusetts,All,2012-13,20,9.1,0,87,961,null
State,Massachusetts,All,2012-13,21,10.1,0,98,968,null
State,Massachusetts,All,2012-13,22,7,0,66,940,null
State,Massachusetts,All,2012-13,23,8.7,0,89,"1,023",null
State,Massachusetts,All,2012-13,24,7.8,0,73,940,null
State,Massachusetts,All,2012-13,25,6.7,0,63,935,null
State,Massachusetts,All,2012-13,26,8.4,0,87,"1,030",null
State,Massachusetts,All,2012-13,27,8.5,0,79,932,null
State,Massachusetts,All,2012-13,28,8.5,0,87,"1,028",null
State,Massachusetts,All,2012-13,29,7.1,0,72,"1,008",null
State,Massachusetts,All,2012-13,30,7.6,0,76,"1,003",null
State,Massachusetts,All,2012-13,31,6.3,0,60,960,null
State,Massachusetts,All,2012-13,32,6.3,0,60,946,null
State,Massachusetts,All,2012-13,33,5.6,0,52,924,null
State,Massachusetts,All,2012-13,34,8.4,0,80,956,null
State,Massachusetts,All,2012-13,35,7.1,0,70,982,null
State,Massachusetts,All,2012-13,36,7.7,0,68,885,null
State,Massachusetts,All,2012-13,37,8.8,0,89,"1,009",null
State,Massachusetts,All,2012-13,38,7.1,0,66,936,null
State,Massachusetts,All,2012-13,39,8.3,0,84,"1,012",null
State,Michigan,All,2012-13,1,9.5,16,127,"1,510",null
State,Michigan,All,2012-13,2,10.4,21,210,"2,215",null
State,Michigan,All,2012-13,3,10.7,23,198,"2,067",null
State,Michigan,All,2012-13,4,9.2,21,169,"2,063",null
State,Michigan,All,2012-13,5,9,19,158,"1,971",null
State,Michigan,All,2012-13,6,9.1,10,178,"2,074",null
State,Michigan,All,2012-13,7,8.8,4,174,"2,032",null
State,Michigan,All,2012-13,8,7.3,6,132,"1,881",null
State,Michigan,All,2012-13,9,8.8,9,164,"1,973",null
State,Michigan,All,2012-13,10,6.8,3,125,"1,876",null
State,Michigan,All,2012-13,11,7.6,4,139,"1,875",null
State,Michigan,All,2012-13,12,7.8,5,140,"1,856",null
State,Michigan,All,2012-13,13,7.1,1,131,"1,872",null
State,Michigan,All,2012-13,14,7.9,4,138,"1,792",null
State,Michigan,All,2012-13,15,8.5,3,151,"1,807",null
State,Michigan,All,2012-13,16,8.5,0,156,"1,838",null
State,Michigan,All,2012-13,17,6.8,1,114,"1,691",null
State,Michigan,All,2012-13,18,6.6,1,112,"1,700",null
State,Michigan,All,2012-13,19,6.2,2,104,"1,698",null
State,Michigan,All,2012-13,20,6.7,1,112,"1,690",null
State,Michigan,All,2012-13,21,6.5,0,107,"1,645",null
State,Michigan,All,2012-13,22,6.4,0,107,"1,683",null
State,Michigan,All,2012-13,23,7.1,0,114,"1,600",null
State,Michigan,All,2012-13,24,6.8,1,105,"1,568",null
State,Michigan,All,2012-13,25,5.7,0,94,"1,656",null
State,Michigan,All,2012-13,26,5.4,0,87,"1,607",null
State,Michigan,All,2012-13,27,5.6,0,91,"1,614",null
State,Michigan,All,2012-13,28,5.3,0,82,"1,551",null
State,Michigan,All,2012-13,29,6.8,0,117,"1,716",null
State,Michigan,All,2012-13,30,6.3,0,104,"1,655",null
State,Michigan,All,2012-13,31,5.3,0,89,"1,678",null
State,Michigan,All,2012-13,32,5.9,0,95,"1,602",null
State,Michigan,All,2012-13,33,5.2,0,83,"1,601",null
State,Michigan,All,2012-13,34,6.1,0,96,"1,569",null
State,Michigan,All,2012-13,35,6.4,0,106,"1,658",null
State,Michigan,All,2012-13,36,5.4,0,83,"1,538",null
State,Michigan,All,2012-13,37,5.6,0,97,"1,727",null
State,Michigan,All,2012-13,38,6.1,0,99,"1,614",null
State,Michigan,All,2012-13,39,6.4,1,110,"1,729",null
State,Minnesota,All,2012-13,1,11.2,12,69,726,null
State,Minnesota,All,2012-13,2,12.4,44,78,981,null
State,Minnesota,All,2012-13,3,12.8,36,76,876,null
State,Minnesota,All,2012-13,4,10.7,24,76,932,null
State,Minnesota,All,2012-13,5,10.6,14,77,857,null
State,Minnesota,All,2012-13,6,8.7,9,63,828,null
State,Minnesota,All,2012-13,7,7.6,9,52,802,null
State,Minnesota,All,2012-13,8,8.2,9,63,877,null
State,Minnesota,All,2012-13,9,8.7,3,67,801,null
State,Minnesota,All,2012-13,10,7.5,1,60,810,null
State,Minnesota,All,2012-13,11,7.5,1,58,782,null
State,Minnesota,All,2012-13,12,7.4,1,61,838,null
State,Minnesota,All,2012-13,13,7.9,1,61,782,null
State,Minnesota,All,2012-13,14,9.3,3,73,817,null
State,Minnesota,All,2012-13,15,6.7,0,55,819,null
State,Minnesota,All,2012-13,16,7.5,0,53,704,null
State,Minnesota,All,2012-13,17,6.5,0,52,805,null
State,Minnesota,All,2012-13,18,6.4,0,50,786,null
State,Minnesota,All,2012-13,19,6.3,1,46,748,null
State,Minnesota,All,2012-13,20,5,0,39,780,null
State,Minnesota,All,2012-13,21,7.9,0,60,757,null
State,Minnesota,All,2012-13,22,4.3,0,32,739,null
State,Minnesota,All,2012-13,23,4.2,0,32,756,null
State,Minnesota,All,2012-13,24,5.3,0,37,692,null
State,Minnesota,All,2012-13,25,5,0,35,705,null
State,Minnesota,All,2012-13,26,6.2,0,43,696,null
State,Minnesota,All,2012-13,27,4.6,0,34,745,null
State,Minnesota,All,2012-13,28,7.7,0,54,705,null
State,Minnesota,All,2012-13,29,6.5,0,48,735,null
State,Minnesota,All,2012-13,30,6.5,0,47,727,null
State,Minnesota,All,2012-13,31,5.9,0,45,759,null
State,Minnesota,All,2012-13,32,6.7,0,49,731,null
State,Minnesota,All,2012-13,33,6.9,0,46,668,null
State,Minnesota,All,2012-13,34,5.1,0,39,760,null
State,Minnesota,All,2012-13,35,6.8,0,51,748,null
State,Minnesota,All,2012-13,36,5.5,0,37,677,null
State,Minnesota,All,2012-13,37,5.5,0,42,768,null
State,Minnesota,All,2012-13,38,3.7,0,29,785,null
State,Minnesota,All,2012-13,39,6.3,0,46,725,null
State,Mississippi,All,2012-13,1,9.8,2,49,518,null
State,Mississippi,All,2012-13,2,10.1,5,67,711,null
State,Mississippi,All,2012-13,3,11.4,7,67,650,null
State,Mississippi,All,2012-13,4,8.5,4,51,644,null
State,Mississippi,All,2012-13,5,10.1,2,61,624,null
State,Mississippi,All,2012-13,6,8.1,1,49,618,null
State,Mississippi,All,2012-13,7,7.5,0,48,642,null
State,Mississippi,All,2012-13,8,6.8,1,40,605,null
State,Mississippi,All,2012-13,9,8.1,0,49,608,null
State,Mississippi,All,2012-13,10,8,0,53,665,null
State,Mississippi,All,2012-13,11,10.9,1,70,651,null
State,Mississippi,All,2012-13,12,6.7,1,40,609,null
State,Mississippi,All,2012-13,13,10.8,2,67,639,null
State,Mississippi,All,2012-13,14,8.2,0,48,585,null
State,Mississippi,All,2012-13,15,7.7,2,47,638,null
State,Mississippi,All,2012-13,16,7.1,1,42,609,null
State,Mississippi,All,2012-13,17,5.8,0,32,551,null
State,Mississippi,All,2012-13,18,7.8,0,45,576,null
State,Mississippi,All,2012-13,19,8.9,0,49,550,null
State,Mississippi,All,2012-13,20,6.3,0,35,554,null
State,Mississippi,All,2012-13,21,8.6,0,47,546,null
State,Mississippi,All,2012-13,22,5.9,0,31,523,null
State,Mississippi,All,2012-13,23,6.3,0,36,575,null
State,Mississippi,All,2012-13,24,7.9,0,43,545,null
State,Mississippi,All,2012-13,25,6.3,0,35,557,null
State,Mississippi,All,2012-13,26,5,0,28,555,null
State,Mississippi,All,2012-13,27,5.4,0,32,592,null
State,Mississippi,All,2012-13,28,5.4,0,30,553,null
State,Mississippi,All,2012-13,29,7.7,0,42,545,null
State,Mississippi,All,2012-13,30,6.6,0,35,531,null
State,Mississippi,All,2012-13,31,6.5,0,34,521,null
State,Mississippi,All,2012-13,32,6,0,33,554,null
State,Mississippi,All,2012-13,33,7.2,0,38,529,null
State,Mississippi,All,2012-13,34,7,0,40,571,null
State,Mississippi,All,2012-13,35,4.4,0,27,611,null
State,Mississippi,All,2012-13,36,4.7,0,25,533,null
State,Mississippi,All,2012-13,37,5.8,0,31,539,null
State,Mississippi,All,2012-13,38,7.2,2,39,566,null
State,Mississippi,All,2012-13,39,7.6,0,43,567,null
State,Missouri,All,2012-13,1,10.9,10,91,926,null
State,Missouri,All,2012-13,2,10.3,14,124,"1,334",null
State,Missouri,All,2012-13,3,11,5,135,"1,274",null
State,Missouri,All,2012-13,4,9.9,13,118,"1,319",null
State,Missouri,All,2012-13,5,10.1,11,115,"1,249",null
State,Missouri,All,2012-13,6,8.8,6,106,"1,272",null
